Case Study,Sampling Strategy,Robustness,Posterior Confidence,Prior Confidence
BerkeleyDBC,solverBased,0.138,0.0,0.9999995216871475
BerkeleyDBC,solverBased,0.139,0.0,0.9999995731170173
BerkeleyDBC,solverBased,0.14,0.0,0.999999619067329
BerkeleyDBC,solverBased,0.141,0.0,0.9999996601165206
BerkeleyDBC,solverBased,0.142,0.0,0.9999996967825374
BerkeleyDBC,solverBased,0.143,0.0,0.9999997295290985
BerkeleyDBC,solverBased,0.144,0.0,0.9999997587713211
BerkeleyDBC,solverBased,0.145,0.0,0.9999997848807657
BerkeleyDBC,solverBased,0.146,0.0,0.9999998081899637
BerkeleyDBC,solverBased,0.147,0.0,0.9999998289964783
BerkeleyDBC,solverBased,0.148,0.0,0.9999998475665471
BerkeleyDBC,solverBased,0.149,0.0,0.9999998641383488
BerkeleyDBC,SRSSampling,0.0,0.0,0.0
BerkeleyDBC,SRSSampling,0.001,0.59,0.09339555059192428
BerkeleyDBC,SRSSampling,0.002,0.8,0.17814907903138177
BerkeleyDBC,SRSSampling,0.003,0.87,0.2550527615546916
BerkeleyDBC,SRSSampling,0.004,0.9,0.32482684626795744
BerkeleyDBC,SRSSampling,0.005,0.92,0.38812612157195225
BerkeleyDBC,SRSSampling,0.006,0.92,0.44554580852083614
BerkeleyDBC,SRSSampling,0.007,0.92,0.4976269279154968
BerkeleyDBC,SRSSampling,0.008,0.93,0.5448611884968069
BerkeleyDBC,SRSSampling,0.009,0.93,0.5876954385519864
BerkeleyDBC,SRSSampling,0.01,0.93,0.6265357195457308
BerkeleyDBC,SRSSampling,0.011,0.93,0.6617509570068023
BerkeleyDBC,SRSSampling,0.012,0.93,0.6936763208128897
BerkeleyDBC,SRSSampling,0.013,0.93,0.7226162841965951
BerkeleyDBC,SRSSampling,0.014,0.93,0.7488474082203623
BerkeleyDBC,SRSSampling,0.015,0.93,0.7726208761169963
BerkeleyDBC,SRSSampling,0.016,0.93,0.7941647997458495
BerkeleyDBC,SRSSampling,0.017,0.93,0.813686318455154
BerkeleyDBC,SRSSampling,0.018,0.93,0.8313735088522378
BerkeleyDBC,SRSSampling,0.019,0.93,0.8473971223507297
BerkeleyDBC,SRSSampling,0.02,0.93,0.8619121658738516
BerkeleyDBC,SRSSampling,0.021,0.93,0.8750593397331726
BerkeleyDBC,SRSSampling,0.022,0.93,0.8869663454614984
BerkeleyDBC,SRSSampling,0.023,0.93,0.8977490752465626
BerkeleyDBC,SRSSampling,0.024,0.94,0.9075126935794554
BerkeleyDBC,SRSSampling,0.025,0.94,0.916352620789658
BerkeleyDBC,SRSSampling,0.026,0.94,0.924355427279247
BerkeleyDBC,SRSSampling,0.027,0.94,0.9315996464851302
BerkeleyDBC,SRSSampling,0.028,0.94,0.9381565138834471
BerkeleyDBC,SRSSampling,0.029,0.94,0.9440906386985503
BerkeleyDBC,SRSSampling,0.03,0.95,0.9494606143847321
BerkeleyDBC,SRSSampling,0.031,0.95,0.9543195734071039
BerkeleyDBC,SRSSampling,0.032,0.95,0.9587156913541482
BerkeleyDBC,SRSSampling,0.033,0.95,0.962692644964275
BerkeleyDBC,SRSSampling,0.034,0.95,0.9662900282384002
BerkeleyDBC,SRSSampling,0.035,0.95,0.9695437304366151
BerkeleyDBC,SRSSampling,0.036,0.95,0.9724862794162552
BerkeleyDBC,SRSSampling,0.037,0.95,0.9751471534581799
BerkeleyDBC,SRSSampling,0.038,0.95,0.9775530644451877
BerkeleyDBC,SRSSampling,0.039,0.95,0.9797282149987743
BerkeleyDBC,SRSSampling,0.04,0.95,0.9816945319456927
BerkeleyDBC,SRSSampling,0.041,0.95,0.9834718782719496
BerkeleyDBC,SRSSampling,0.042,0.95,0.9850782455271389
BerkeleyDBC,SRSSampling,0.043,0.95,0.9865299284646818
BerkeleyDBC,SRSSampling,0.044,0.95,0.9878416835420655
BerkeleyDBC,SRSSampling,0.045,0.95,0.9890268727581581
BerkeleyDBC,SRSSampling,0.046,0.95,0.9900975941708334
BerkeleyDBC,SRSSampling,0.047,0.95,0.9910648003163058
BerkeleyDBC,SRSSampling,0.048,0.95,0.9919384056406798
BerkeleyDBC,SRSSampling,0.049,0.95,0.9927273839532917
BerkeleyDBC,SRSSampling,0.05,0.96,0.9934398568195745
BerkeleyDBC,SRSSampling,0.051,0.96,0.9940831737276045
BerkeleyDBC,SRSSampling,0.052,0.96,0.9946639847864472
BerkeleyDBC,SRSSampling,0.053,0.96,0.9951883066452463
BerkeleyDBC,SRSSampling,0.054,0.96,0.9956615822590659
BerkeleyDBC,SRSSampling,0.055,0.96,0.9960887350702666
BerkeleyDBC,SRSSampling,0.056,0.96,0.9964742181221343
BerkeleyDBC,SRSSampling,0.057,0.96,0.9968220585741411
BerkeleyDBC,SRSSampling,0.058,0.96,0.9971358980451757
BerkeleyDBC,SRSSampling,0.059,0.96,0.9974190291719401
BerkeleyDBC,SRSSampling,0.06,0.96,0.997674428734129
BerkeleyDBC,SRSSampling,0.061,0.96,0.9979047876656656
BerkeleyDBC,SRSSampling,0.062,0.96,0.9981125382418694
BerkeleyDBC,SRSSampling,0.063,0.96,0.998299878705712
BerkeleyDBC,SRSSampling,0.064,0.96,0.9984687955720386
BerkeleyDBC,SRSSampling,0.065,0.96,0.9986210838265686
BerkeleyDBC,SRSSampling,0.066,0.96,0.9987583652164458
BerkeleyDBC,SRSSampling,0.067,0.96,0.9988821048108966
BerkeleyDBC,SRSSampling,0.068,0.96,0.9989936259940135
BerkeleyDBC,SRSSampling,0.069,0.96,0.9990941240366576
BerkeleyDBC,SRSSampling,0.07,0.96,0.999184678380826
BerkeleyDBC,SRSSampling,0.071,0.96,0.9992662637574423
BerkeleyDBC,SRSSampling,0.072,0.97,0.9993397602472743
BerkeleyDBC,SRSSampling,0.073,0.97,0.9994059623844682
BerkeleyDBC,SRSSampling,0.074,0.97,0.9994655873929181
BerkeleyDBC,SRSSampling,0.075,0.97,0.9995192826372674
BerkeleyDBC,SRSSampling,0.076,0.97,0.9995676323627031
BerkeleyDBC,SRSSampling,0.077,0.97,0.9996111637907665
BerkeleyDBC,SRSSampling,0.078,0.97,0.9996503526321164
BerkeleyDBC,SRSSampling,0.079,0.97,0.9996856280714662
BerkeleyDBC,SRSSampling,0.08,0.97,0.9997173772747436
BerkeleyDBC,SRSSampling,0.081,0.97,0.9997459494638187
BerkeleyDBC,SRSSampling,0.082,0.97,0.9997716595998852
BerkeleyDBC,SRSSampling,0.083,0.97,0.9997947917127175
BerkeleyDBC,SRSSampling,0.084,0.97,0.9998156019095154
BerkeleyDBC,SRSSampling,0.085,0.97,0.9998343210938773
BerkeleyDBC,SRSSampling,0.086,0.97,0.9998511574225536
BerkeleyDBC,SRSSampling,0.087,0.97,0.999866298525025
BerkeleyDBC,SRSSampling,0.088,0.97,0.9998799135085791
BerkeleyDBC,SRSSampling,0.089,0.97,0.9998921547694146
BerkeleyDBC,SRSSampling,0.09,0.97,0.9999031596283552
BerkeleyDBC,SRSSampling,0.091,0.97,0.9999130518079927
BerkeleyDBC,SRSSampling,0.092,0.97,0.999921942766484
BerkeleyDBC,SRSSampling,0.093,0.97,0.9999299329017758
BerkeleyDBC,SRSSampling,0.094,0.97,0.9999371126387228
BerkeleyDBC,SRSSampling,0.095,0.97,0.9999435634103786
BerkeleyDBC,SRSSampling,0.096,0.97,0.9999493585436581
BerkeleyDBC,SRSSampling,0.097,0.97,0.9999545640586028
BerkeleyDBC,SRSSampling,0.098,0.97,0.9999592393895942
BerkeleyDBC,SRSSampling,0.099,0.97,0.999963438036063
BerkeleyDBC,SRSSampling,0.1,0.97,0.9999672081495214
BerkeleyDBC,SRSSampling,0.101,1.0,0.999970593063087
BerkeleyDBC,SRSSampling,0.102,1.0,0.9999736317690785
BerkeleyDBC,SRSSampling,0.103,1.0,0.9999763593497271
BerkeleyDBC,SRSSampling,0.104,1.0,0.9999788073655594
BerkeleyDBC,SRSSampling,0.105,1.0,0.9999810042055743
BerkeleyDBC,SRSSampling,0.106,1.0,0.9999829754029312
BerkeleyDBC,SRSSampling,0.107,1.0,0.9999847439195196
BerkeleyDBC,SRSSampling,0.108,1.0,0.9999863304024413
BerkeleyDBC,SRSSampling,0.109,1.0,0.9999877534151563
BerkeleyDBC,SRSSampling,0.11,1.0,0.9999890296457664
BerkeleyDBC,SRSSampling,0.111,1.0,0.9999901740946796
BerkeleyDBC,SRSSampling,0.112,1.0,0.9999912002436734
BerkeleyDBC,SRSSampling,0.113,1.0,0.9999921202081854
BerkeleyDBC,SRSSampling,0.114,1.0,0.9999929448744784
BerkeleyDBC,SRSSampling,0.115,1.0,0.9999936840231665
BerkeleyDBC,SRSSampling,0.116,1.0,0.9999943464404468
BerkeleyDBC,SRSSampling,0.117,1.0,0.9999949400182483
BerkeleyDBC,SRSSampling,0.118,1.0,0.9999954718443904
BerkeleyDBC,SRSSampling,0.119,1.0,0.9999959482837392
BerkeleyDBC,SRSSampling,0.12,1.0,0.999996375051251
BerkeleyDBC,SRSSampling,0.121,1.0,0.9999967572777072
BerkeleyDBC,SRSSampling,0.122,1.0,0.9999970995688627
BerkeleyDBC,SRSSampling,0.123,1.0,0.9999974060586645
BerkeleyDBC,SRSSampling,0.124,1.0,0.9999976804571253
BerkeleyDBC,SRSSampling,0.125,1.0,0.9999979260933881
BerkeleyDBC,SRSSampling,0.126,1.0,0.9999981459544562
BerkeleyDBC,SRSSampling,0.127,1.0,0.9999983427200236
BerkeleyDBC,SRSSampling,0.128,1.0,0.9999985187937926
BerkeleyDBC,SRSSampling,0.129,1.0,0.9999986763316314
BerkeleyDBC,SRSSampling,0.13,1.0,0.9999988172668851
BerkeleyDBC,SRSSampling,0.131,1.0,0.9999989433331278
BerkeleyDBC,SRSSampling,0.132,1.0,0.9999990560846095
BerkeleyDBC,SRSSampling,0.133,1.0,0.9999991569146308
BerkeleyDBC,SRSSampling,0.134,1.0,0.9999992470720526
BerkeleyDBC,SRSSampling,0.135,1.0,0.9999993276761285
BerkeleyDBC,SRSSampling,0.136,1.0,0.9999993997298287
BerkeleyDBC,SRSSampling,0.137,1.0,0.9999994641318066
BerkeleyDBC,SRSSampling,0.138,1.0,0.9999995216871475
BerkeleyDBC,SRSSampling,0.139,1.0,0.9999995731170173
BerkeleyDBC,SRSSampling,0.14,1.0,0.999999619067329
BerkeleyDBC,SRSSampling,0.141,1.0,0.9999996601165206
BerkeleyDBC,SRSSampling,0.142,1.0,0.9999996967825374
BerkeleyDBC,SRSSampling,0.143,1.0,0.9999997295290985
BerkeleyDBC,SRSSampling,0.144,1.0,0.9999997587713211
BerkeleyDBC,SRSSampling,0.145,1.0,0.9999997848807657
BerkeleyDBC,SRSSampling,0.146,1.0,0.9999998081899637
BerkeleyDBC,SRSSampling,0.147,1.0,0.9999998289964783
BerkeleyDBC,SRSSampling,0.148,1.0,0.9999998475665471
BerkeleyDBC,SRSSampling,0.149,1.0,0.9999998641383488
Dune,solverBased,0.0,0.0,0.0
Dune,solverBased,0.001,0.15,0.23366287012403242
Dune,solverBased,0.002,0.16,0.4128839100028662
Dune,solverBased,0.003,0.23,0.5503111588045863
Dune,solverBased,0.004,0.24,0.6556627389078665
Dune,solverBased,0.005,0.46,0.7364035977751386
Dune,solverBased,0.006,0.49,0.7982663949041909
Dune,solverBased,0.007,0.54,0.8456523222089316
Dune,solverBased,0.008,0.94,0.8819394524721873
Dune,solverBased,0.009,0.94,0.909719887189549
Dune,solverBased,0.01,0.96,0.9309820965002912
Dune,solverBased,0.011,0.96,0.9472510808881774
Dune,solverBased,0.012,0.96,0.9596960825805438
Dune,solverBased,0.013,0.96,0.9692133375442842
Dune,solverBased,0.014,0.96,0.9764896348520056
Dune,solverBased,0.015,0.96,0.9820511217219277
Dune,solverBased,0.016,0.96,0.9863007691950593
Dune,solverBased,0.017,0.96,0.9895471253272754
Dune,solverBased,0.018,0.96,0.9920263760205541
Dune,solverBased,0.019,0.96,0.9939192665974657
Dune,solverBased,0.02,0.96,0.9953640778514883
Dune,solverBased,0.021,0.97,0.9964665738433691
Dune,solverBased,0.022,0.97,0.9973076260896586
Dune,solverBased,0.023,0.97,0.9979490553064718
Dune,solverBased,0.024,0.97,0.9984381062058307
Dune,solverBased,0.025,0.97,0.9988108742715222
Dune,solverBased,0.026,0.97,0.9990949292498278
Dune,solverBased,0.027,0.97,0.999311323107121
Dune,solverBased,0.028,0.97,0.9994761264516832
Dune,solverBased,0.029,0.97,0.999601603829204
Dune,solverBased,0.03,0.97,0.9996971125249594
Dune,solverBased,0.031,0.97,0.9997697897293123
Dune,solverBased,0.032,0.97,0.999825077754408
Dune,solverBased,0.033,0.97,0.9998671253584126
Dune,solverBased,0.034,1.0,0.9998990943169617
Dune,solverBased,0.035,1.0,0.9999233935478528
Dune,solverBased,0.036,1.0,0.9999418578592464
Dune,solverBased,0.037,1.0,0.9999558843812235
Dune,solverBased,0.038,1.0,0.9999665366695526
Dune,solverBased,0.039,1.0,0.9999746241195369
Dune,solverBased,0.04,1.0,0.9999807625285405
Dune,solverBased,0.041,1.0,0.9999854202691278
Dune,solverBased,0.042,1.0,0.9999889534817373
Dune,solverBased,0.043,1.0,0.9999916328905766
Dune,solverBased,0.044,1.0,0.9999936642308423
Dune,solverBased,0.045,1.0,0.9999952038048975
Dune,solverBased,0.046,1.0,0.9999963703255758
Dune,solverBased,0.047,1.0,0.999997253930214
Dune,solverBased,0.048,1.0,0.9999979230393415
Dune,solverBased,0.049,1.0,0.9999984295738968
Dune,solverBased,0.05,1.0,0.9999988129226819
Dune,solverBased,0.051,1.0,0.9999991029585613
Dune,solverBased,0.052,1.0,0.9999993223308242
Dune,solverBased,0.053,1.0,0.9999994882069136
Dune,solverBased,0.054,1.0,0.9999996135954045
Dune,solverBased,0.055,1.0,0.999999708350616
Dune,solverBased,0.056,1.0,0.9999997799352497
Dune,solverBased,0.057,1.0,0.9999998339991667
Dune,solverBased,0.058,1.0,0.9999998748185024
Dune,solverBased,0.059,1.0,0.999999905628723
Dune,solverBased,0.06,1.0,0.9999999288771654
Dune,solverBased,0.061,1.0,0.9999999464144685
Dune,solverBased,0.062,1.0,0.999999959639642
Dune,solverBased,0.063,1.0,0.9999999696099667
Dune,solverBased,0.064,1.0,0.9999999771242277
Dune,solverBased,0.065,1.0,0.9999999827857347
Dune,solverBased,0.066,1.0,0.9999999870500206
Dune,solverBased,0.067,1.0,0.9999999902609357
Dune,solverBased,0.068,1.0,0.99999999267795
Dune,solverBased,0.069,1.0,0.999999994496802
Dune,solverBased,0.07,1.0,0.9999999958651066
Dune,solverBased,0.071,1.0,0.999999996894154
Dune,solverBased,0.072,1.0,0.9999999976678221
Dune,solverBased,0.073,1.0,0.9999999982493099
Dune,solverBased,0.074,1.0,0.9999999986862206
Dune,solverBased,0.075,1.0,0.9999999990143995
Dune,solverBased,0.076,1.0,0.9999999992608299
Dune,solverBased,0.077,1.0,0.999999999445818
Dune,solverBased,0.078,1.0,0.9999999995846397
Dune,solverBased,0.079,1.0,0.9999999996887842
Dune,solverBased,0.08,1.0,0.9999999997668894
Dune,solverBased,0.081,1.0,0.9999999998254475
Dune,solverBased,0.082,1.0,0.9999999998693369
Dune,solverBased,0.083,1.0,0.9999999999022215
Dune,solverBased,0.084,1.0,0.9999999999268531
Dune,solverBased,0.085,1.0,0.999999999945297
Dune,solverBased,0.086,1.0,0.9999999999591033
Dune,solverBased,0.087,1.0,0.9999999999694348
Dune,solverBased,0.088,1.0,0.9999999999771636
Dune,solverBased,0.089,1.0,0.9999999999829435
Dune,solverBased,0.09,1.0,0.9999999999872646
Dune,solverBased,0.091,1.0,0.9999999999904942
Dune,solverBased,0.092,1.0,0.9999999999929069
Dune,solverBased,0.093,1.0,0.999999999994709
Dune,solverBased,0.094,1.0,0.9999999999960545
Dune,solverBased,0.095,1.0,0.9999999999970588
Dune,solverBased,0.096,1.0,0.9999999999978082
Dune,solverBased,0.097,1.0,0.9999999999983672
Dune,solverBased,0.098,1.0,0.999999999998784
Dune,solverBased,0.099,1.0,0.9999999999990947
Dune,solverBased,0.1,1.0,0.9999999999993262
Dune,solverBased,0.101,1.0,0.9999999999994987
Dune,solverBased,0.102,1.0,0.9999999999996272
Dune,solverBased,0.103,1.0,0.9999999999997228
Dune,solverBased,0.104,1.0,0.9999999999997939
Dune,solverBased,0.105,1.0,0.9999999999998469
Dune,solverBased,0.106,1.0,0.9999999999998863
Dune,solverBased,0.107,1.0,0.9999999999999156
Dune,solverBased,0.108,1.0,0.9999999999999374
Dune,solverBased,0.109,1.0,0.9999999999999535
Dune,solverBased,0.11,1.0,0.9999999999999655
Dune,solverBased,0.111,1.0,0.9999999999999745
Dune,solverBased,0.112,1.0,0.999999999999981
Dune,solverBased,0.113,1.0,0.9999999999999859
Dune,solverBased,0.114,1.0,0.9999999999999896
Dune,solverBased,0.115,1.0,0.9999999999999923
Dune,solverBased,0.116,1.0,0.9999999999999943
Dune,solverBased,0.117,1.0,0.9999999999999958
Dune,solverBased,0.118,1.0,0.9999999999999969
Dune,solverBased,0.119,1.0,0.9999999999999977
Dune,solverBased,0.12,1.0,0.9999999999999983
Dune,solverBased,0.121,1.0,0.9999999999999988
Dune,solverBased,0.122,1.0,0.9999999999999991
Dune,solverBased,0.123,1.0,0.9999999999999993
Dune,solverBased,0.124,1.0,0.9999999999999994
Dune,solverBased,0.125,1.0,0.9999999999999997
Dune,solverBased,0.126,1.0,0.9999999999999998
Dune,solverBased,0.127,1.0,0.9999999999999998
Dune,solverBased,0.128,1.0,0.9999999999999999
Dune,solverBased,0.129,1.0,0.9999999999999999
Dune,solverBased,0.13,1.0,0.9999999999999999
Dune,solverBased,0.131,1.0,0.9999999999999999
Dune,solverBased,0.132,1.0,1.0
Dune,solverBased,0.133,1.0,1.0
Dune,solverBased,0.134,1.0,1.0
Dune,solverBased,0.135,1.0,1.0
Dune,solverBased,0.136,1.0,1.0
Dune,solverBased,0.137,1.0,1.0
Dune,solverBased,0.138,1.0,1.0
Dune,solverBased,0.139,1.0,1.0
Dune,solverBased,0.14,1.0,1.0
Dune,solverBased,0.141,1.0,1.0
Dune,solverBased,0.142,1.0,1.0
Dune,solverBased,0.143,1.0,1.0
Dune,solverBased,0.144,1.0,1.0
Dune,solverBased,0.145,1.0,1.0
Dune,solverBased,0.146,1.0,1.0
Dune,solverBased,0.147,1.0,1.0
Dune,solverBased,0.148,1.0,1.0
Dune,solverBased,0.149,1.0,1.0
Dune,SRSSampling,0.0,0.0,0.0
Dune,SRSSampling,0.001,0.65,0.23366287012403242
Dune,SRSSampling,0.002,0.78,0.4128839100028662
Dune,SRSSampling,0.003,0.86,0.5503111588045863
Dune,SRSSampling,0.004,0.9,0.6556627389078665
Dune,SRSSampling,0.005,0.95,0.7364035977751386
Dune,SRSSampling,0.006,0.96,0.7982663949041909
Dune,SRSSampling,0.007,0.98,0.8456523222089316
Dune,SRSSampling,0.008,0.98,0.8819394524721873
Dune,SRSSampling,0.009,0.98,0.909719887189549
Dune,SRSSampling,0.01,0.98,0.9309820965002912
Dune,SRSSampling,0.011,0.99,0.9472510808881774
Dune,SRSSampling,0.012,0.99,0.9596960825805438
Dune,SRSSampling,0.013,0.99,0.9692133375442842
Dune,SRSSampling,0.014,0.99,0.9764896348520056
Dune,SRSSampling,0.015,0.99,0.9820511217219277
Dune,SRSSampling,0.016,0.99,0.9863007691950593
Dune,SRSSampling,0.017,0.99,0.9895471253272754
Dune,SRSSampling,0.018,0.99,0.9920263760205541
Dune,SRSSampling,0.019,0.99,0.9939192665974657
Dune,SRSSampling,0.02,1.0,0.9953640778514883
Dune,SRSSampling,0.021,1.0,0.9964665738433691
Dune,SRSSampling,0.022,1.0,0.9973076260896586
Dune,SRSSampling,0.023,1.0,0.9979490553064718
Dune,SRSSampling,0.024,1.0,0.9984381062058307
Dune,SRSSampling,0.025,1.0,0.9988108742715222
Dune,SRSSampling,0.026,1.0,0.9990949292498278
Dune,SRSSampling,0.027,1.0,0.999311323107121
Dune,SRSSampling,0.028,1.0,0.9994761264516832
Dune,SRSSampling,0.029,1.0,0.999601603829204
Dune,SRSSampling,0.03,1.0,0.9996971125249594
Dune,SRSSampling,0.031,1.0,0.9997697897293123
Dune,SRSSampling,0.032,1.0,0.999825077754408
Dune,SRSSampling,0.033,1.0,0.9998671253584126
Dune,SRSSampling,0.034,1.0,0.9998990943169617
Dune,SRSSampling,0.035,1.0,0.9999233935478528
Dune,SRSSampling,0.036,1.0,0.9999418578592464
Dune,SRSSampling,0.037,1.0,0.9999558843812235
Dune,SRSSampling,0.038,1.0,0.9999665366695526
Dune,SRSSampling,0.039,1.0,0.9999746241195369
Dune,SRSSampling,0.04,1.0,0.9999807625285405
Dune,SRSSampling,0.041,1.0,0.9999854202691278
Dune,SRSSampling,0.042,1.0,0.9999889534817373
Dune,SRSSampling,0.043,1.0,0.9999916328905766
Dune,SRSSampling,0.044,1.0,0.9999936642308423
Dune,SRSSampling,0.045,1.0,0.9999952038048975
Dune,SRSSampling,0.046,1.0,0.9999963703255758
Dune,SRSSampling,0.047,1.0,0.999997253930214
Dune,SRSSampling,0.048,1.0,0.9999979230393415
Dune,SRSSampling,0.049,1.0,0.9999984295738968
Dune,SRSSampling,0.05,1.0,0.9999988129226819
Dune,SRSSampling,0.051,1.0,0.9999991029585613
Dune,SRSSampling,0.052,1.0,0.9999993223308242
Dune,SRSSampling,0.053,1.0,0.9999994882069136
Dune,SRSSampling,0.054,1.0,0.9999996135954045
Dune,SRSSampling,0.055,1.0,0.999999708350616
Dune,SRSSampling,0.056,1.0,0.9999997799352497
Dune,SRSSampling,0.057,1.0,0.9999998339991667
